"","X","CH","Phase","Slope","R2","RMSE.lm","RMSE.lo","Mass.g","Temp.C","sec","CHvol.mL","Tubevol.mL","Resp.DOY","Type","O2.mg_h","PreSec","PostSec","MO2.Cor","corO2.mg_h","MO2","Ex"
"835",71,2,"M7",-0.00019649437523994,0.956325498888543,0.00483662192435347,0.00462682940047584,0.3291,18.7458395989975,55252,16.128,0.812,203,"Treat",0.0117502143036232,30428,59578,6.27800120868651e-10,0.0117346297934228,0.0356567298493551,"DF"
"836",72,2,"M8",-0.000235946976648796,0.937633262077403,0.00700898833675139,0.00496845826513668,0.3291,18.7694235588972,56532,16.128,0.812,203,"Treat",0.0141094498838957,30428,59578,6.27800120868651e-10,0.0140930617895406,0.0428230379505943,"DF"
"837",73,3,"M1",-0.000489068501004716,0.953281990037277,0.012470448540489,0.00543645188141766,0.5523,18.5303759398496,47572,16.128,1.091,203,"Treat",0.0293441687485031,30428,59578,5.20168743247028e-08,0.0284523914550804,0.0515161894895535,"DF"
"838",74,3,"M2",-0.000416750390853395,0.907389393195911,0.0153352351637805,0.00629097581303625,0.5523,18.5831829573935,48852,16.128,1.091,203,"Treat",0.0250050734612506,30428,59578,5.20168743247028e-08,0.0240467145686923,0.0435392260885248,"DF"
"839",75,3,"M3",-0.000294347450702972,0.941384150970271,0.00845990091192112,0.00541405314363091,0.5523,18.6281203007519,50132,16.128,1.091,203,"Treat",0.0176608823638724,30428,59578,5.20168743247028e-08,0.0166359418721785,0.030121205634942,"DF"
"840",76,3,"M4",-0.000375701815348092,0.97463675248171,0.00698080071512229,0.00436932044198274,0.5523,18.6627067669173,51412,16.128,1.091,203,"Treat",0.0225421540051034,30428,59578,5.20168743247028e-08,0.0214506319142738,0.0388387324176603,"DF"
"841",77,3,"M5",-0.000501601707147466,0.963171080039028,0.0112975088193216,0.00591543612720882,0.5523,18.6902255639098,52692,16.128,1.091,203,"Treat",0.0300961626210528,30428,59578,5.20168743247028e-08,0.0289380589310876,0.0523955439635843,"DF"
"842",78,3,"M6",-0.000263266620119673,0.941235366435293,0.00757679617164852,0.00421492042857843,0.5523,18.7186967418546,53972,16.128,1.091,203,"Treat",0.0157960287991748,30428,59578,5.20168743247028e-08,0.014571343510074,0.0263830228319283,"DF"
"843",79,3,"M7",-0.000504640540432794,0.980429825337846,0.00821206047873081,0.0050072499086476,0.5523,18.7458395989975,55252,16.128,1.091,203,"Treat",0.0302784929828325,30428,59578,5.20168743247028e-08,0.0289872260945961,0.0524845665301395,"DF"
"844",80,3,"M8",-0.000329725184481215,0.967204612731748,0.00699326895107889,0.00449151293433293,0.5523,18.7694235588972,56532,16.128,1.091,203,"Treat",0.0197835506358951,30428,59578,5.20168743247028e-08,0.018425702148523,0.0333617638032284,"DF"
"845",81,4,"M1",-0.000221252992019841,0.953481699518554,0.00562892937840163,0.00390041889851131,0.3164,18.5303759398496,47572,16.128,1.076,203,"Treat",0.0134511553009234,30428,59578,-3.81298367600591e-08,0.0141048532223378,0.0445791821186405,"DF"
"846",82,4,"M2",-0.00036392314942058,0.977049905370212,0.00642427994782953,0.00436331275593931,0.3164,18.5831829573935,48852,16.128,1.076,203,"Treat",0.0221248388813579,30428,59578,-3.81298367600591e-08,0.0228273429938253,0.0721471017503959,"DF"
"847",83,4,"M3",-0.000288135399833537,0.945667386917822,0.00795497130284435,0.00485230175409573,0.3164,18.6281203007519,50132,16.128,1.076,203,"Treat",0.0175172953616238,30428,59578,-3.81298367600591e-08,0.018268605665144,0.0577389559581037,"DF"
"848",84,4,"M4",-0.000310091282296199,0.971556405645996,0.00611123091561717,0.00490939237706913,0.3164,18.6627067669173,51412,16.128,1.076,203,"Treat",0.0188521111400591,30428,59578,-3.81298367600591e-08,0.0196522276346321,0.0621119710323393,"DF"
"849",85,4,"M5",-0.00027032776419752,0.968344348783886,0.00562966141822454,0.00456072749771833,0.3164,18.6902255639098,52692,16.128,1.076,203,"Treat",0.0164346737423833,30428,59578,-3.81298367600591e-08,0.0172835964280093,0.0546257788495868,"DF"
"850",86,4,"M6",-0.000310897111402648,0.981781158471568,0.00487809920413962,0.00395400053620499,0.3164,18.7186967418546,53972,16.128,1.076,203,"Treat",0.0189011018106841,30428,59578,-3.81298367600591e-08,0.0197988306873629,0.062575318228075,"DF"
"851",87,4,"M7",-0.000274020991492815,0.97439189712412,0.00511666063469265,0.00455213070869609,0.3164,18.7458395989975,55252,16.128,1.076,203,"Treat",0.0166592048253626,30428,59578,-3.81298367600591e-08,0.0176057398930943,0.0556439313941034,"DF"
"852",88,4,"M8",-0.000340894078779,0.972683646188981,0.00658000045992949,0.00417107168469105,0.3164,18.7694235588972,56532,16.128,1.076,203,"Treat",0.0207247782412377,30428,59578,-3.81298367600591e-08,0.0217201195000223,0.0686476596081614,"DF"
"853",89,6,"M1",-0.000360170979598008,0.943511312396324,0.0101507191624389,0.00965504298696824,0.4268,18.4668170426065,47572,16.128,0.768,203,"Treat",0.0213542204299038,30428,59578,-5.52533643078368e-08,0.0223014841075974,0.052252774385186,"CUE"
"854",90,6,"M2",-0.000360992997543115,0.93094239783502,0.011324630186216,0.010708042362539,0.4268,18.5241854636591,48852,16.128,0.768,203,"Treat",0.0214029571504934,30428,59578,-5.52533643078368e-08,0.022420945134501,0.052532673698456,"CUE"
"855",91,6,"M3",-0.000358301520005624,0.935094724779505,0.0108728088672104,0.00986639245536937,0.4268,18.57,50132,16.128,0.768,203,"Treat",0.0212433818157958,30428,59578,-5.52533643078368e-08,0.0223320941061175,0.0523244941567888,"CUE"
"856",92,6,"M4",-0.000297895433552336,0.884754712510745,0.0123835425345177,0.0095452693088936,0.4268,18.606365914787,51412,16.128,0.768,203,"Treat",0.0176619581073365,30428,59578,-5.52533643078368e-08,0.0188213947039721,0.0440988629427651,"CUE"
"857",93,6,"M5",-0.000305119827771701,0.893324663967923,0.0121444733639064,0.0097116168374001,0.4268,18.6364411027569,52692,16.128,0.768,203,"Treat",0.0180902860831357,30428,59578,-5.52533643078368e-08,0.0193204469860854,0.0452681513263482,"CUE"
"858",94,6,"M6",-0.000270448114211248,0.885688527867777,0.0111910095249508,0.00920371694192451,0.4268,18.6617293233083,53972,16.128,0.768,203,"Treat",0.0160346306972444,30428,59578,-5.52533643078368e-08,0.0173355159065081,0.0406174224613592,"CUE"
"859",95,6,"M7",-0.000248910473667516,0.900483800258248,0.00953088039146485,0.00861721709026513,0.4268,18.6890476190476,55252,16.128,0.768,203,"Treat",0.0147576829425302,30428,59578,-5.52533643078368e-08,0.0161292924581079,0.0377912194426146,"CUE"
"860",96,6,"M8",-0.000207759596763606,0.85544057571711,0.00983717243824502,0.00941969798250973,0.4268,18.7111278195489,56532,16.128,0.768,203,"Treat",0.012317883663669,30428,59578,-5.52533643078368e-08,0.0137602174855608,0.0322404345959719,"CUE"
"861",97,7,"M1",-0.000275385638368036,0.957765525066627,0.00666079619919646,0.00589830140876968,0.3302,18.4668170426065,47572,16.128,0.818,203,"Treat",0.0164727096839842,30428,59578,-6.68867954612717e-09,0.016587380406123,0.0502343440524622,"CUE"
"862",98,7,"M2",-0.000282624399240284,0.971104220115887,0.00561532439508746,0.00507033196775804,0.3302,18.5241854636591,48852,16.128,0.818,203,"Treat",0.0169057097744282,30428,59578,-6.68867954612717e-09,0.017028942006386,0.0515715990502303,"CUE"
"863",99,7,"M3",-0.000257433384447593,0.969902090765698,0.00522336038975143,0.00488201208425844,0.3302,18.57,50132,16.128,0.818,203,"Treat",0.0153988618654956,30428,59578,-6.68867954612717e-09,0.0155306556072724,0.0470340872418911,"CUE"
"864",100,7,"M4",-0.000267512002496722,0.967817690169381,0.0056187021273889,0.00555971868995571,0.3302,18.606365914787,51412,16.128,0.818,203,"Treat",0.0160017333519061,30428,59578,-6.68867954612717e-09,0.016142088603502,0.0488857922577288,"CUE"
"865",101,7,"M5",-0.000252309833476137,0.972609583976276,0.00487691434057944,0.00455233645744834,0.3302,18.6364411027569,52692,16.128,0.818,203,"Treat",0.0150923870318621,30428,59578,-6.68867954612717e-09,0.015241303793277,0.0461577946495368,"CUE"
"866",102,7,"M6",-0.000299034555851941,0.96558667476968,0.00650234447892741,0.00540284963236063,0.3302,18.6617293233083,53972,16.128,0.818,203,"Treat",0.0178873141432489,30428,59578,-6.68867954612717e-09,0.0180447924144829,0.0546480690929221,"CUE"
"867",103,7,"M7",-0.00029684184125497,0.977591062701835,0.00517652177132173,0.00507485349715976,0.3302,18.6890476190476,55252,16.128,0.818,203,"Treat",0.0177561527973276,30428,59578,-6.68867954612717e-09,0.0179221925783806,0.0542767794620855,"CUE"
"868",104,7,"M8",-0.00028694856981171,0.971649273008001,0.00564562864670636,0.00541637070932285,0.3302,18.7111278195489,56532,16.128,0.818,203,"Treat",0.0171643681665987,30428,59578,-6.68867954612717e-09,0.0173389694574708,0.0525105071395239,"CUE"
"869",105,8,"M1",-0.00022744036330232,0.637728591319843,0.0197445634015709,0.0193567487449302,0.2817,18.4668170426065,47572,16.128,0.949,203,"Treat",0.0137517448815772,30428,59578,-4.85405159097174e-10,0.0137600666676248,0.0488465270416216,"CUE"
"870",106,8,"M2",-0.000239104280386401,0.709073323356728,0.0176406449495002,0.0173372964952671,0.2817,18.5241854636591,48852,16.128,0.949,203,"Treat",0.0144569812333454,30428,59578,-4.85405159097174e-10,0.0144659243379966,0.0513522340716954,"CUE"
"871",107,8,"M3",-0.000161422875652752,0.478254203507232,0.0194198588906608,0.0187503297071634,0.2817,18.57,50132,16.128,0.949,203,"Treat",0.00976012424442242,30428,59578,-4.85405159097174e-10,0.00976968866767727,0.0346811809289218,"CUE"
"872",108,8,"M4",-0.000223730672287776,0.696908446908321,0.0169943864044419,0.0161294865772207,0.2817,18.606365914787,51412,16.128,0.949,203,"Treat",0.0135274455369896,30428,59578,-4.85405159097174e-10,0.0135376312788481,0.048056909048094,"CUE"
"873",109,8,"M5",-0.000271629736672657,0.724227146696605,0.0193061900789026,0.0181069925151692,0.2817,18.6364411027569,52692,16.128,0.949,203,"Treat",0.0164235704988178,30428,59578,-4.85405159097174e-10,0.0164343775592799,0.0583399984354985,"CUE"
"874",110,8,"M6",-0.000231736004212736,0.67918484535942,0.0183445839726164,0.0171965882003123,0.2817,18.6617293233083,53972,16.128,0.949,203,"Treat",0.014011472561595,30428,59578,-4.85405159097174e-10,0.0140229009406608,0.0497795560548838,"CUE"
"875",111,8,"M7",-0.000200436463604904,0.623920443746978,0.017923915801177,0.0172738797436971,0.2817,18.6890476190476,55252,16.128,0.949,203,"Treat",0.0121190059338604,30428,59578,-4.85405159097174e-10,0.0121310556315298,0.0430637402610217,"CUE"
"876",112,8,"M8",-0.00023528227392849,0.652813697324458,0.0197631778936059,0.0186921585969671,0.2817,18.7111278195489,56532,16.128,0.949,203,"Treat",0.0142258909511202,30428,59578,-4.85405159097174e-10,0.0142385619673933,0.0505451259048395,"CUE"
"877",1,1,"M1",-0.000259674296686448,0.943686423891268,0.00730638533274078,0.00575306619708628,0.342,18.5635588972431,38568,16.128,1.011,204,"SMR",0.0157022969811921,31544,61320,1.61532404811666e-08,0.0155888366200524,0.0455813936258843,"DF"
"878",2,1,"M2",-0.00017249174966651,0.81074725437618,0.0095990352666276,0.00565752226750995,0.342,18.6081453634085,39848,16.128,1.011,204,"SMR",0.0104304381089341,31544,61320,1.61532404811666e-08,0.0102963015999785,0.030106145029177,"DF"
"879",3,1,"M3",-0.000140772538669323,0.879212481390235,0.00600984067500647,0.00529683542633872,0.342,18.6508771929825,41128,16.128,1.011,204,"SMR",0.00851240279530304,31544,61320,1.61532404811666e-08,0.00835759013853154,0.0244373980658817,"DF"
"880",4,1,"M4",-0.000172194429800079,0.904685173700192,0.00643771136536576,0.00600242864026833,0.342,18.6872180451128,42408,16.128,1.011,204,"SMR",0.0104124594144669,31544,61320,1.61532404811666e-08,0.0102369706098795,0.029932662601987,"DF"
"881",5,1,"M5",-0.000170700121123468,0.895255388030159,0.00672522954671388,0.00563174835643028,0.342,18.7195488721805,43688,16.128,1.011,204,"SMR",0.0103220997642392,31544,61320,1.61532404811666e-08,0.0101259348118359,0.0296079965258361,"DF"
"882",6,1,"M6",-0.000105170957091608,0.796273629473833,0.00612730067490957,0.00601864833463434,0.342,18.7477192982456,44968,16.128,1.011,204,"SMR",0.00635960363856388,31544,61320,1.61532404811666e-08,0.0061427625383447,0.0179612939717681,"DF"
"883",7,1,"M7",-0.000117123312333768,0.802869056638758,0.00668465956945249,0.00505435250881452,0.342,18.772030075188,46248,16.128,1.011,204,"SMR",0.00708235299817307,31544,61320,1.61532404811666e-08,0.006844835750138,0.0200141396202865,"DF"
"884",8,1,"M8",-0.000118054078245448,0.83722754421565,0.0059955717865633,0.00481896292419404,0.342,18.7930827067669,47528,16.128,1.011,204,"SMR",0.00713863566823967,31544,61320,1.61532404811666e-08,0.0068804422723887,0.0201182522584465,"DF"
"885",9,2,"M1",-0.000174070303845148,0.948687616434495,0.00466288897377153,0.00431737126567391,0.521,18.5635588972431,38568,16.128,0.812,204,"SMR",0.0102890171478006,31544,61320,-3.3042849441923e-09,0.0103122264452486,0.0197931409697669,"DF"
"886",10,2,"M2",-0.000145140660104532,0.893597968850032,0.00576864582197128,0.00519064273708888,0.521,18.6081453634085,39848,16.128,0.812,204,"SMR",0.00857903219372272,31544,61320,-3.3042849441923e-09,0.00860647097589929,0.0165191381495188,"DF"
"887",11,2,"M3",-0.000139062737490957,0.892841925509327,0.00554902710177087,0.00459543384784664,0.521,18.6508771929825,41128,16.128,0.812,204,"SMR",0.00821977591271049,31544,61320,-3.3042849441923e-09,0.00825144417961563,0.015837704759339,"DF"
"888",12,2,"M4",-0.000358638642044203,0.932906475714227,0.0110779458717605,0.00565397057435373,0.521,18.6872180451128,42408,16.128,0.812,204,"SMR",0.0211985563094056,31544,61320,-3.3042849441923e-09,0.0212344540610393,0.0407571095221484,"DF"
"889",13,2,"M5",-0.00020052626264272,0.950555066456322,0.00526774115512012,0.0050391502531512,0.521,18.7195488721805,43688,16.128,0.812,204,"SMR",0.0118527865427909,31544,61320,-3.3042849441923e-09,0.0118929137791532,0.0228270897872422,"DF"
"890",14,2,"M6",-0.000173716159869207,0.933675203689839,0.00533287223486811,0.00500435294927497,0.521,18.7477192982456,44968,16.128,0.812,204,"SMR",0.010268084264013,31544,61320,-3.3042849441923e-09,0.0103124409851039,0.019793552754518,"DF"
"891",15,2,"M7",-0.000166680590777602,0.942764916582672,0.00473037306954124,0.00466372984141217,0.521,18.772030075188,46248,16.128,0.812,204,"SMR",0.00985222303191879,31544,61320,-3.3042849441923e-09,0.0099008092377382,0.0190034726252173,"DF"
"892",16,2,"M8",-0.000200930863389655,0.948387593694993,0.0053989795284546,0.00481552745917093,0.521,18.7930827067669,47528,16.128,0.812,204,"SMR",0.0118767018455811,31544,61320,-3.3042849441923e-09,0.0119295175361291,0.0228973465184819,"DF"
"893",17,3,"M1",-0.000181360274620107,0.8455939347198,0.00892635843527891,0.00518132098819913,0.291,18.5635588972431,38568,16.128,1.091,204,"SMR",0.011052240223569,31544,61320,5.5061869686898e-09,0.0110135647663009,0.0378473016024087,"DF"
"894",18,3,"M2",-0.000157751589390444,0.879245252069302,0.00673366868656038,0.00483045085243895,0.291,18.6081453634085,39848,16.128,1.091,204,"SMR",0.00961350805872518,31544,61320,5.5061869686898e-09,0.00956778468213718,0.0328789851619834,"DF"
"895",19,3,"M3",-0.000346521529580931,0.944570612297651,0.00966860810035494,0.00606958778899184,0.291,18.6508771929825,41128,16.128,1.091,204,"SMR",0.0211172992298856,31544,61320,5.5061869686898e-09,0.0210645279339777,0.0723866939311947,"DF"
"896",20,3,"M4",-0.000189837983341105,0.956598862506544,0.00465746549750718,0.00448212118737178,0.291,18.6872180451128,42408,16.128,1.091,204,"SMR",0.0115688785751936,31544,61320,5.5061869686898e-09,0.0115090593599658,0.0395500321648308,"DF"
"897",21,3,"M5",-0.00027880688754787,0.891673342672149,0.0111930691386102,0.00634499016255611,0.291,18.7195488721805,43688,16.128,1.091,204,"SMR",0.0169907147726773,31544,61320,5.5061869686898e-09,0.0169238476381295,0.0581575520210635,"DF"
"898",22,3,"M6",-0.000421118472241834,0.920195882525568,0.0142842587159092,0.00570097889746105,0.291,18.7477192982456,44968,16.128,1.091,204,"SMR",0.0256632965931952,31544,61320,5.5061869686898e-09,0.0255893815393275,0.0879360190354895,"DF"
"899",23,3,"M7",-0.000284405294103452,0.96480574357545,0.00625654455876587,0.00487799213891569,0.291,18.772030075188,46248,16.128,1.091,204,"SMR",0.0173318861468996,31544,61320,5.5061869686898e-09,0.017250923173712,0.0592815229337183,"DF"
"900",24,3,"M8",-0.000185854927870552,0.946839291152753,0.00507238529917647,0.00455934859051049,0.291,18.7930827067669,47528,16.128,1.091,204,"SMR",0.0113261479883737,31544,61320,5.5061869686898e-09,0.0112381370958662,0.0386190278208461,"DF"
"901",25,4,"M1",-0.000405739706424316,0.965064388984259,0.00889169271800255,0.00457560181299855,0.488,18.5635588972431,38568,16.128,1.076,204,"SMR",0.0244164417573199,31544,61320,3.66722822351794e-08,0.0241588556469,0.0495058517354509,"DF"
"902",26,4,"M2",-0.000364239086876811,0.948731416055525,0.00975262392179706,0.00416583941229311,0.488,18.6081453634085,39848,16.128,1.076,204,"SMR",0.021919034074438,31544,61320,3.66722822351794e-08,0.0216145074427571,0.0442920234482727,"DF"
"903",27,4,"M3",-0.000517332835090318,0.979973161223563,0.00851824373578302,0.00525845341202918,0.488,18.6508771929825,41128,16.128,1.076,204,"SMR",0.0311318484169311,31544,61320,3.66722822351794e-08,0.0307803812639892,0.0630745517704697,"DF"
"904",28,4,"M4",-0.000361286563857594,0.947862546578767,0.00975966577217231,0.00408358887468496,0.488,18.6872180451128,42408,16.128,1.076,204,"SMR",0.0217413583251968,31544,61320,3.66722822351794e-08,0.0213429506509938,0.0437355546126922,"DF"
"905",29,4,"M5",-0.000449043941065238,0.954376397448676,0.0113084919180578,0.00521023157910887,0.488,18.7195488721805,43688,16.128,1.076,204,"SMR",0.0270223866678475,31544,61320,3.66722822351794e-08,0.0265770384723834,0.0544611444106218,"DF"
"906",30,4,"M6",-0.000134092597825394,0.886738881889635,0.00551986250108492,0.00420299319829785,0.488,18.7477192982456,44968,16.128,1.076,204,"SMR",0.00806937071489745,31544,61320,3.66722822351794e-08,0.00757708199817241,0.0155268073733041,"DF"
"907",31,4,"M7",-0.000196695931906242,0.963753297090939,0.00439367169389709,0.00386858511374563,0.488,18.772030075188,46248,16.128,1.076,204,"SMR",0.0118366891118811,31544,61320,3.66722822351794e-08,0.011297459873895,0.0231505325284733,"DF"
"908",32,4,"M8",-0.000177066606843651,0.929172798784706,0.00563079051260671,0.00413791297991258,0.488,18.7930827067669,47528,16.128,1.076,204,"SMR",0.0106554434399945,31544,61320,3.66722822351794e-08,0.0100692736807474,0.0206337575425152,"DF"
"909",33,6,"M1",-0.000228388812492144,0.87043620395427,0.0101491365062074,0.00948424147305702,0.375,18.5195488721805,38568,16.128,0.768,204,"SMR",0.0135835616562578,31544,61320,-8.86792756926233e-09,0.0136458499795043,0.0363889332786781,"CUE"
